年月,信用卡產業別,信用卡詐欺型態,詐欺筆數,詐欺金額[新臺幣]
202312,行,其他,4,2419
202312,文教康樂,遺失卡,36,1453258
202312,文教康樂,被竊卡,26,503366
202312,文教康樂,未達卡,0,0
202312,文教康樂,冒用申請卡,0,0
202312,文教康樂,偽卡,6,5646
202312,文教康樂,MOTO / EC,24411,82570224
202312,文教康樂,其他,11,67419
202312,百貨,遺失卡,108,889014
202312,百貨,被竊卡,21,76956
202312,百貨,未達卡,0,0
202312,百貨,冒用申請卡,1,792
202312,百貨,偽卡,2,947
202312,百貨,MOTO / EC,2599,17809527
202312,百貨,其他,14,99539
202312,其他,遺失卡,57,692306
202312,其他,被竊卡,22,229618
202312,其他,未達卡,0,0
202312,其他,冒用申請卡,0,0
202312,其他,偽卡,1,334
202312,其他,MOTO / EC,21584,86469236
202312,其他,其他,18,41403
202401,食,遺失卡,379,1001422
202401,食,被竊卡,110,459341
202401,食,未達卡,0,0
202401,食,冒用申請卡,0,0
202401,食,偽卡,11,8536
202401,食,MOTO / EC,2967,12675836
202401,食,其他,16,24942
202401,衣,遺失卡,27,222504
202401,衣,被竊卡,8,9980
202401,衣,未達卡,0,0
202401,衣,冒用申請卡,0,0
202401,衣,偽卡,0,0
202401,衣,MOTO / EC,2986,41742324
202401,衣,其他,2,11285
202401,住,遺失卡,29,415232
202401,住,被竊卡,10,356108
202401,住,未達卡,0,0
202401,住,冒用申請卡,0,0
202401,住,偽卡,5,82
202401,住,MOTO / EC,1830,42974137
202401,住,其他,4,12737
202401,行,遺失卡,50,289411
202401,行,被竊卡,30,129769
202401,行,未達卡,0,0
202401,行,冒用申請卡,0,0
202401,行,偽卡,4,20610
202401,行,MOTO / EC,3663,23426415
202401,行,其他,3,9394
202401,文教康樂,遺失卡,78,475351
202401,文教康樂,被竊卡,16,179207
202401,文教康樂,未達卡,0,0
202401,文教康樂,冒用申請卡,0,0
202401,文教康樂,偽卡,0,0
202401,文教康樂,MOTO / EC,20589,72951149
202401,文教康樂,其他,9,69576
202401,百貨,遺失卡,81,640889
202401,百貨,被竊卡,46,379563
202401,百貨,未達卡,0,0
202401,百貨,冒用申請卡,0,0
202401,百貨,偽卡,3,5164
202401,百貨,MOTO / EC,1964,17072252
202401,百貨,其他,1,68564
202401,其他,遺失卡,52,619170
202401,其他,被竊卡,39,904574
202401,其他,未達卡,0,0
202401,其他,冒用申請卡,0,0
202401,其他,偽卡,1,990
202401,其他,MOTO / EC,24865,77044220
202401,其他,其他,4,5670
202402,食,遺失卡,202,596635
202402,食,被竊卡,45,497459
202402,食,未達卡,0,0
202402,食,冒用申請卡,0,0
202402,食,偽卡,2,2659
202402,食,MOTO / EC,2394,9391224
202402,食,其他,7,27097
202402,衣,遺失卡,14,137448
202402,衣,被竊卡,3,34853
202402,衣,未達卡,0,0
202402,衣,冒用申請卡,0,0
202402,衣,偽卡,0,0
202402,衣,MOTO / EC,1568,21520626
202402,衣,其他,0,0
202402,住,遺失卡,15,528043
202402,住,被竊卡,4,197530
202402,住,未達卡,0,0
202402,住,冒用申請卡,0,0
202402,住,偽卡,0,0
202402,住,MOTO / EC,1330,21947718
202402,住,其他,3,125713
202402,行,遺失卡,34,56887
202402,行,被竊卡,14,43623
202402,行,未達卡,0,0
202402,行,冒用申請卡,0,0
202402,行,偽卡,2,3726
202402,行,MOTO / EC,1526,12970576
202402,行,其他,2,171
202402,文教康樂,遺失卡,41,678892
202402,文教康樂,被竊卡,7,267871
202402,文教康樂,未達卡,0,0
202402,文教康樂,冒用申請卡,0,0
202402,文教康樂,偽卡,2,3970
202402,文教康樂,MOTO / EC,16393,51482281
202402,文教康樂,其他,7,140252
202402,百貨,遺失卡,85,592146
202402,百貨,被竊卡,3,7446
202402,百貨,未達卡,0,0
202402,百貨,冒用申請卡,0,0
202402,百貨,偽卡,3,3540
202402,百貨,MOTO / EC,2118,13605363
202402,百貨,其他,3,1880
202402,其他,遺失卡,117,1729159
202402,其他,被竊卡,8,179038
202402,其他,未達卡,0,0
202402,其他,冒用申請卡,0,0
202402,其他,偽卡,51,31926
202402,其他,MOTO / EC,16712,53525228
202402,其他,其他,10,192929
202403,食,遺失卡,439,1101423
202403,食,被竊卡,46,215332
202403,食,未達卡,0,0
202403,食,冒用申請卡,0,0
202403,食,偽卡,8,5211
202403,食,MOTO / EC,2697,10834524
202403,食,其他,9,12990
202403,衣,遺失卡,10,62340
202403,衣,被竊卡,18,349553
202403,衣,未達卡,0,0
202403,衣,冒用申請卡,0,0
202403,衣,偽卡,0,0
202403,衣,MOTO / EC,1440,17136569
202403,衣,其他,1,67008
202403,住,遺失卡,18,167958
202403,住,被竊卡,14,476792
202403,住,未達卡,0,0
202403,住,冒用申請卡,0,0
202403,住,偽卡,0,0
202403,住,MOTO / EC,1293,20958116
202403,住,其他,2,7422
202403,行,遺失卡,41,78187
202403,行,被竊卡,35,81373
202403,行,未達卡,0,0
202403,行,冒用申請卡,0,0
202403,行,偽卡,2,2355
202403,行,MOTO / EC,1720,12779989
202403,行,其他,7,292262
202403,文教康樂,遺失卡,53,934204
202403,文教康樂,被竊卡,13,624285
202403,文教康樂,未達卡,0,0
202403,文教康樂,冒用申請卡,0,0
202403,文教康樂,偽卡,3,34012
202403,文教康樂,MOTO / EC,22013,70053035
202403,文教康樂,其他,5,5760
202403,百貨,遺失卡,75,579564
202403,百貨,被竊卡,78,403686
202403,百貨,未達卡,0,0
202403,百貨,冒用申請卡,0,0
202403,百貨,偽卡,11,107532
202403,百貨,MOTO / EC,1661,15070007
202403,百貨,其他,1,500
202403,其他,遺失卡,52,1679797
202403,其他,被竊卡,23,392457
202403,其他,未達卡,0,0
202403,其他,冒用申請卡,0,0
202403,其他,偽卡,141,92078
202403,其他,MOTO / EC,16804,63420712
202403,其他,其他,10,221272
202404,食,遺失卡,435,1186224
202404,食,被竊卡,21,134307
202404,食,未達卡,0,0
202404,食,冒用申請卡,0,0
202404,食,偽卡,2,2098
202404,食,MOTO / EC,3595,14529002
202404,食,其他,20,53406
202404,衣,遺失卡,35,460836
202404,衣,被竊卡,4,138666
202404,衣,未達卡,0,0
202404,衣,冒用申請卡,0,0
202404,衣,偽卡,0,0
202404,衣,MOTO / EC,916,17079981
202404,衣,其他,2,2412
202404,住,遺失卡,28,287460
202404,住,被竊卡,0,0
202404,住,未達卡,0,0
202404,住,冒用申請卡,0,0
202404,住,偽卡,0,0
202404,住,MOTO / EC,999,18710002
202404,住,其他,0,0
202404,行,遺失卡,27,50239
202404,行,被竊卡,31,52227
202404,行,未達卡,0,0
202404,行,冒用申請卡,0,0
202404,行,偽卡,1,1095
202404,行,MOTO / EC,1906,12572856
202404,行,其他,4,6123
202404,文教康樂,遺失卡,49,546068
202404,文教康樂,被竊卡,11,319514
202404,文教康樂,未達卡,0,0
202404,文教康樂,冒用申請卡,0,0
202404,文教康樂,偽卡,0,0
202404,文教康樂,MOTO / EC,19680,59184072
202404,文教康樂,其他,14,224414
202404,百貨,遺失卡,106,1074141
202404,百貨,被竊卡,21,379951
202404,百貨,未達卡,0,0
202404,百貨,冒用申請卡,1,25000
202404,百貨,偽卡,6,21691
202404,百貨,MOTO / EC,1502,13279804
202404,百貨,其他,16,250485
202404,其他,遺失卡,138,1349337
202404,其他,被竊卡,18,82127
202404,其他,未達卡,0,0
202404,其他,冒用申請卡,1,12000
202404,其他,偽卡,7,23132
202404,其他,MOTO / EC,23431,57771435
202404,其他,其他,14,13428
202405,食,遺失卡,152,369255
202405,食,被竊卡,12,127759
202405,食,未達卡,0,0
202405,食,冒用申請卡,0,0
202405,食,偽卡,0,0
202405,食,MOTO / EC,3778,15178983
202405,食,其他,8,5543
202405,衣,遺失卡,18,228722
202405,衣,被竊卡,11,146997
202405,衣,未達卡,0,0
202405,衣,冒用申請卡,0,0
202405,衣,偽卡,0,0
202405,衣,MOTO / EC,819,14073667
202405,衣,其他,0,0
202405,住,遺失卡,11,215875
202405,住,被竊卡,0,0
202405,住,未達卡,0,0
202405,住,冒用申請卡,0,0
202405,住,偽卡,0,0
202405,住,MOTO / EC,1294,22568546
202405,住,其他,0,0
202405,行,遺失卡,41,66572
202405,行,被竊卡,7,17044
202405,行,未達卡,0,0
202405,行,冒用申請卡,3,5623
202405,行,偽卡,2,4196
202405,行,MOTO / EC,2569,21799603
202405,行,其他,9,49665
202405,文教康樂,遺失卡,69,459408
202405,文教康樂,被竊卡,5,286467
202405,文教康樂,未達卡,0,0
202405,文教康樂,冒用申請卡,0,0
202405,文教康樂,偽卡,2,115020
202405,文教康樂,MOTO / EC,27250,76610127
202405,文教康樂,其他,6,4801
202405,百貨,遺失卡,108,706736
202405,百貨,被竊卡,25,45763
202405,百貨,未達卡,0,0
202405,百貨,冒用申請卡,6,10779
202405,百貨,偽卡,3,6907
202405,百貨,MOTO / EC,1910,13663712
202405,百貨,其他,2,17780
202405,其他,遺失卡,50,405048
202405,其他,被竊卡,15,140377
202405,其他,未達卡,0,0
202405,其他,冒用申請卡,0,0
202405,其他,偽卡,0,0
202405,其他,MOTO / EC,35181,93223457
202405,其他,其他,11,319488
202406,食,遺失卡,177,388936
202406,食,被竊卡,56,75672
202406,食,未達卡,1,31986
202406,食,冒用申請卡,5,1180
202406,食,偽卡,1,143
202406,食,MOTO / EC,3522,11746060
202406,食,其他,4,559
202406,衣,遺失卡,25,90331
202406,衣,被竊卡,7,45607
202406,衣,未達卡,0,0
202406,衣,冒用申請卡,0,0
202406,衣,偽卡,2,42810
202406,衣,MOTO / EC,746,11025423
202406,衣,其他,0,0
202406,住,遺失卡,15,250991
202406,住,被竊卡,4,8320
202406,住,未達卡,0,0
202406,住,冒用申請卡,0,0
202406,住,偽卡,0,0
202406,住,MOTO / EC,1037,18703346
202406,住,其他,2,36900
202406,行,遺失卡,88,184054
202406,行,被竊卡,7,9155
202406,行,未達卡,0,0
202406,行,冒用申請卡,10,4077
202406,行,偽卡,0,0
202406,行,MOTO / EC,2199,17156473
202406,行,其他,3,2535
202406,文教康樂,遺失卡,111,171877
202406,文教康樂,被竊卡,5,238580
202406,文教康樂,未達卡,0,0
202406,文教康樂,冒用申請卡,7,127981
202406,文教康樂,偽卡,0,0
202406,文教康樂,MOTO / EC,18605,55465341
202406,文教康樂,其他,19,57253
202406,百貨,遺失卡,70,379508
202406,百貨,被竊卡,10,19768
202406,百貨,未達卡,0,0
202406,百貨,冒用申請卡,0,0
202406,百貨,偽卡,4,8291
202406,百貨,MOTO / EC,1302,10917669
202406,百貨,其他,5,66836
202406,其他,遺失卡,99,288117
202406,其他,被竊卡,9,83330
202406,其他,未達卡,0,0
202406,其他,冒用申請卡,2,35320
202406,其他,偽卡,1,3
202406,其他,MOTO / EC,35871,88082419
202406,其他,其他,15,58650
202407,食,遺失卡,169,574658
202407,食,被竊卡,20,326274
202407,食,未達卡,0,0
202407,食,冒用申請卡,0,0
202407,食,偽卡,2,1899
202407,食,MOTO / EC,3324,8878731
202407,食,其他,36,19953
202407,衣,遺失卡,36,495907
202407,衣,被竊卡,3,36977
202407,衣,未達卡,0,0
202407,衣,冒用申請卡,0,0
202407,衣,偽卡,0,0
202407,衣,MOTO / EC,703,10178080
202407,衣,其他,1,11946
202407,住,遺失卡,15,143412
202407,住,被竊卡,9,284903
202407,住,未達卡,0,0
202407,住,冒用申請卡,0,0
202407,住,偽卡,0,0
202407,住,MOTO / EC,902,15342514
202407,住,其他,3,57334
202407,行,遺失卡,41,121122
202407,行,被竊卡,15,79968
202407,行,未達卡,0,0
202407,行,冒用申請卡,0,0
202407,行,偽卡,0,0
202407,行,MOTO / EC,2471,20012031
202407,行,其他,10,4481
202407,文教康樂,遺失卡,29,346936
202407,文教康樂,被竊卡,13,360362
202407,文教康樂,未達卡,0,0
202407,文教康樂,冒用申請卡,0,0
202407,文教康樂,偽卡,2,20355
202407,文教康樂,MOTO / EC,18685,53342639
202407,文教康樂,其他,15,20664
202407,百貨,遺失卡,96,444601
202407,百貨,被竊卡,22,211677
202407,百貨,未達卡,0,0
202407,百貨,冒用申請卡,0,0
202407,百貨,偽卡,0,0
202407,百貨,MOTO / EC,1419,13245593
202407,百貨,其他,17,86185
202407,其他,遺失卡,122,776006
202407,其他,被竊卡,29,185652
202407,其他,未達卡,0,0
202407,其他,冒用申請卡,0,0
202407,其他,偽卡,2,20195
202407,其他,MOTO / EC,33499,82846660
202407,其他,其他,18,148975
202408,食,遺失卡,158,795552
202408,食,被竊卡,25,236223
202408,食,未達卡,0,0
202408,食,冒用申請卡,0,0
202408,食,偽卡,0,0
202408,食,MOTO / EC,6195,18167931
202408,食,其他,9,16929
202408,衣,遺失卡,26,461938
202408,衣,被竊卡,10,319387
202408,衣,未達卡,0,0
202408,衣,冒用申請卡,0,0
202408,衣,偽卡,0,0
202408,衣,MOTO / EC,1715,20245849
202408,衣,其他,0,0
202408,住,遺失卡,22,279119
202408,住,被竊卡,7,355007
202408,住,未達卡,0,0
202408,住,冒用申請卡,0,0
202408,住,偽卡,1,2556
202408,住,MOTO / EC,1961,38103652
202408,住,其他,3,8423
202408,行,遺失卡,71,138606
202408,行,被竊卡,3,1888
202408,行,未達卡,0,0
202408,行,冒用申請卡,0,0
202408,行,偽卡,0,0
202408,行,MOTO / EC,3155,27553434
202408,行,其他,8,90973
202408,文教康樂,遺失卡,92,651907
202408,文教康樂,被竊卡,60,324111
202408,文教康樂,未達卡,0,0
202408,文教康樂,冒用申請卡,0,0
202408,文教康樂,偽卡,0,0
202408,文教康樂,MOTO / EC,27621,88419792
202408,文教康樂,其他,73,209138
202408,百貨,遺失卡,101,587269
202408,百貨,被竊卡,31,446483
202408,百貨,未達卡,0,0
202408,百貨,冒用申請卡,0,0
202408,百貨,偽卡,1,1210
202408,百貨,MOTO / EC,2510,13900258
202408,百貨,其他,3,151
202408,其他,遺失卡,122,1073369
202408,其他,被竊卡,38,592268
202408,其他,未達卡,0,0
202408,其他,冒用申請卡,0,0
202408,其他,偽卡,0,0
202408,其他,MOTO / EC,37280,116932691
202408,其他,其他,13,113416
202409,食,遺失卡,230,615857
202409,食,被竊卡,23,132012
202409,食,未達卡,0,0
202409,食,冒用申請卡,0,0
202409,食,偽卡,0,0
202409,食,MOTO / EC,5848,16873971
202409,食,其他,5,46697
202409,衣,遺失卡,13,377134
202409,衣,被竊卡,0,0
202409,衣,未達卡,1,4447
202409,衣,冒用申請卡,0,0
202409,衣,偽卡,0,0
202409,衣,MOTO / EC,2798,27617766
202409,衣,其他,4,73
202409,住,遺失卡,22,55703
202409,住,被竊卡,2,89016
202409,住,未達卡,0,0
202409,住,冒用申請卡,0,0
202409,住,偽卡,0,0
202409,住,MOTO / EC,1670,29781807
202409,住,其他,0,0
202409,行,遺失卡,65,73055
202409,行,被竊卡,1231,1123804
202409,行,未達卡,0,0
202409,行,冒用申請卡,0,0
202409,行,偽卡,0,0
202409,行,MOTO / EC,3630,25083676
202409,行,其他,1,1405
202409,文教康樂,遺失卡,67,138417
202409,文教康樂,被竊卡,5,125209
202409,文教康樂,未達卡,0,0
202409,文教康樂,冒用申請卡,0,0
202409,文教康樂,偽卡,2,360
202409,文教康樂,MOTO / EC,23131,83210715
202409,文教康樂,其他,55,536119
202409,百貨,遺失卡,55,280387
202409,百貨,被竊卡,61,875376
202409,百貨,未達卡,0,0
202409,百貨,冒用申請卡,0,0
202409,百貨,偽卡,0,0
202409,百貨,MOTO / EC,1997,17225001
202409,百貨,其他,4,7445
202409,其他,遺失卡,72,435537
202409,其他,被竊卡,14,297892
202409,其他,未達卡,0,0
202409,其他,冒用申請卡,0,0
202409,其他,偽卡,0,0
202409,其他,MOTO / EC,32013,131294555
202409,其他,其他,46,153640
202410,食,遺失卡,384,606541
202410,食,被竊卡,47,150318
202410,食,未達卡,0,0
202410,食,冒用申請卡,0,0
202410,食,偽卡,5,1586
202410,食,MOTO / EC,4546,12416638
202410,食,其他,4,7166
202410,衣,遺失卡,54,706516
202410,衣,被竊卡,13,21623
202410,衣,未達卡,0,0
202410,衣,冒用申請卡,1,13196
202410,衣,偽卡,0,0
202410,衣,MOTO / EC,1747,19587640
202410,衣,其他,2,13597
202410,住,遺失卡,40,506304
202410,住,被竊卡,9,349591
202410,住,未達卡,0,0
202410,住,冒用申請卡,0,0
202410,住,偽卡,1,3303
202410,住,MOTO / EC,1596,30912601
202410,住,其他,0,0
202410,行,遺失卡,75,153345
202410,行,被竊卡,26,257487
202410,行,未達卡,0,0
202410,行,冒用申請卡,0,0
202410,行,偽卡,2,9785
202410,行,MOTO / EC,4798,29096169
202410,行,其他,2,2993
202410,文教康樂,遺失卡,49,242984
202410,文教康樂,被竊卡,19,174658
202410,文教康樂,未達卡,0,0
202410,文教康樂,冒用申請卡,0,0
202410,文教康樂,偽卡,2,2667
202410,文教康樂,MOTO / EC,24470,89064757
202410,文教康樂,其他,12,41860
202410,百貨,遺失卡,120,788417
202410,百貨,被竊卡,61,505687
202410,百貨,未達卡,0,0
202410,百貨,冒用申請卡,2,16579
202410,百貨,偽卡,3,6130
202410,百貨,MOTO / EC,2188,15516548
202410,百貨,其他,7,66890
202410,其他,遺失卡,114,1694207
202410,其他,被竊卡,22,265215
202410,其他,未達卡,0,0
202410,其他,冒用申請卡,0,0
202410,其他,偽卡,1,662
202410,其他,MOTO / EC,20317,109726168
202410,其他,其他,115,701823
202411,食,遺失卡,253,525731
202411,食,被竊卡,22,228394
202411,食,未達卡,0,0
202411,食,冒用申請卡,16,1951
202411,食,偽卡,1,8306
202411,食,MOTO / EC,4332,18496666
202411,食,其他,19,185390
202411,衣,遺失卡,11,48390
202411,衣,被竊卡,3,83517
202411,衣,未達卡,0,0
202411,衣,冒用申請卡,1,3712
202411,衣,偽卡,0,0
202411,衣,MOTO / EC,2984,35234179
202411,衣,其他,2,48994
202411,住,遺失卡,11,154591
202411,住,被竊卡,6,364369
202411,住,未達卡,0,0
202411,住,冒用申請卡,6,8554
202411,住,偽卡,0,0
202411,住,MOTO / EC,2176,39157493
202411,住,其他,14,339327
202411,行,遺失卡,65,260579
202411,行,被竊卡,15,63845
202411,行,未達卡,0,0
202411,行,冒用申請卡,2,156
202411,行,偽卡,2,4674
202411,行,MOTO / EC,4987,25837983
202411,行,其他,13,79662
202411,文教康樂,遺失卡,97,494602
202411,文教康樂,被竊卡,14,234084
202411,文教康樂,未達卡,0,0
202411,文教康樂,冒用申請卡,1,270
202411,文教康樂,偽卡,8,84357
202411,文教康樂,MOTO / EC,25266,96951739
202411,文教康樂,其他,25,291055
202411,百貨,遺失卡,97,992927
202411,百貨,被竊卡,20,94028
202411,百貨,未達卡,0,0
202411,百貨,冒用申請卡,1,668
202411,百貨,偽卡,2,6498
202411,百貨,MOTO / EC,3187,20102765
202411,百貨,其他,16,72099
202411,其他,遺失卡,92,1197452
202411,其他,被竊卡,27,226212
202411,其他,未達卡,1,6480
202411,其他,冒用申請卡,0,0
202411,其他,偽卡,3,4764
202411,其他,MOTO / EC,19011,101796767
202411,其他,其他,133,1814962
202412,食,遺失卡,313,756917
202412,食,被竊卡,17,209021
202412,食,未達卡,0,0
202412,食,冒用申請卡,0,0
202412,食,偽卡,1,162
202412,食,MOTO / EC,3476,14973735
202412,食,其他,14,164016
202412,衣,遺失卡,30,753421
202412,衣,被竊卡,10,214586
202412,衣,未達卡,0,0
202412,衣,冒用申請卡,0,0
202412,衣,偽卡,3,148742
202412,衣,MOTO / EC,1901,24155969
202412,衣,其他,1,27683
202412,住,遺失卡,23,697721
